CODE,YEAR,GVA,ENERGY,ITL1
E06000001,2023,1466,92.7221886,TLC
E06000002,2023,3501,76.31015577,TLC
E06000003,2023,2044,143.9354624,TLC
E06000004,2023,5659,214.6303309,TLC
E06000005,2023,2816,85.86460942,TLC
E06000047,2023,11162,360.3642411,TLC
E06000057,2023,6066,346.2075596,TLC
E08000021,2023,11305,192.6707509,TLC
E08000022,2023,5544,126.2143751,TLC
E08000023,2023,2031,58.09939753,TLC
E08000024,2023,7307,211.0019545,TLC
E08000037,2023,4657,152.1011627,TLC
E06000006,2023,4774,140.0860629,TLD
E06000007,2023,9626,240.6563505,TLD
E06000008,2023,3826,97.61580208,TLD
E06000009,2023,3035,71.68589503,TLD
E06000049,2023,15590,421.1448719,TLD
E06000050,2023,13128,1082.99779,TLD
E06000063,2023,6715,490.594891,TLD
E06000064,2023,7136,359.7157763,TLD
E07000117,2023,2177,61.31565255,TLD
E07000118,2023,2577,91.86384454,TLD
E07000119,2023,3071,55.49611148,TLD
E07000120,2023,1618,65.45152097,TLD
E07000121,2023,3429,117.0519758,TLD
E07000122,2023,1833,52.71791371,TLD
E07000123,2023,5170,114.6625099,TLD
E07000124,2023,2043,118.1068159,TLD
E07000125,2023,1184,57.04608872,TLD
E07000126,2023,4398,86.60217584,TLD
E07000127,2023,3351,126.4823146,TLD
E07000128,2023,1883,91.94318274,TLD
E08000001,2023,6830,164.0062766,TLD
E08000002,2023,3942,118.5866501,TLD
E08000003,2023,33045,382.3299216,TLD
E08000004,2023,4486,119.7379434,TLD
E08000005,2023,4323,156.0707151,TLD
E08000006,2023,9903,189.2210614,TLD
E08000007,2023,8623,151.9339118,TLD
E08000008,2023,3691,121.7114909,TLD
E08000009,2023,11339,269.221213,TLD
E08000010,2023,6155,186.0192947,TLD
E08000011,2023,4211,133.8027792,TLD
E08000012,2023,16965,280.1506655,TLD
E08000013,2023,2903,202.0685943,TLD
E08000014,2023,4934,166.4558497,TLD
E08000015,2023,6105,157.1613331,TLD
E06000010,2023,6815,185.8014175,TLE
E06000011,2023,8631,443.9300127,TLE
E06000012,2023,3868,173.0302446,TLE
E06000013,2023,5411,1584.214673,TLE
E06000014,2023,7797,117.5437247,TLE
E06000065,2023,18307,835.7197225,TLE
E08000016,2023,4645,215.2093137,TLE
E08000017,2023,6641,318.8161656,TLE
E08000018,2023,5147,238.2278996,TLE
E08000019,2023,15946,335.5932367,TLE
E08000032,2023,10804,312.943556,TLE
E08000033,2023,5354,143.9495728,TLE
E08000034,2023,8467,278.758016,TLE
E08000035,2023,33786,600.7887879,TLE
E08000036,2023,9357,358.2005183,TLE
E06000015,2023,8489,173.8683316,TLF
E06000016,2023,9442,229.8249707,TLF
E06000017,2023,994,131.3396226,TLF
E06000018,2023,11791,192.3066077,TLF
E06000061,2023,8120,330.1631314,TLF
E06000062,2023,14548,426.7705609,TLF
E07000032,2023,3180,109.8900095,TLF
E07000033,2023,2304,181.0375765,TLF
E07000034,2023,2838,68.80222242,TLF
E07000035,2023,1792,98.90240939,TLF
E07000036,2023,1912,78.68041361,TLF
E07000037,2023,1643,360.0203343,TLF
E07000038,2023,1698,83.1762439,TLF
E07000039,2023,2903,118.6359178,TLF
E07000129,2023,4525,99.17175142,TLF
E07000130,2023,4568,135.5005983,TLF
E07000131,2023,2472,103.5633419,TLF
E07000132,2023,2714,98.79623699,TLF
E07000133,2023,1540,51.22624907,TLF
E07000134,2023,4577,196.7672488,TLF
E07000135,2023,924,20.11421287,TLF
E07000136,2023,1528,53.55941243,TLF
E07000137,2023,2673,121.1232416,TLF
E07000138,2023,2942,63.20463595,TLF
E07000139,2023,3058,97.11383974,TLF
E07000140,2023,2395,90.15848207,TLF
E07000141,2023,3121,135.5128779,TLF
E07000142,2023,1941,86.20039928,TLF
E07000170,2023,2981,98.65122838,TLF
E07000171,2023,2639,162.6310817,TLF
E07000172,2023,2559,99.413739,TLF
E07000173,2023,1808,58.15741285,TLF
E07000174,2023,1979,51.40705395,TLF
E07000175,2023,2774,186.4427894,TLF
E07000176,2023,3378,113.5789241,TLF
E06000019,2023,4580,191.6999782,TLG
E06000020,2023,5321,150.1994561,TLG
E06000021,2023,6489,232.0951228,TLG
E06000051,2023,7398,283.8069807,TLG
E07000192,2023,2332,49.71210538,TLG
E07000193,2023,4052,135.6741052,TLG
E07000194,2023,2881,96.03011871,TLG
E07000195,2023,2553,132.3945191,TLG
E07000196,2023,2147,148.0220969,TLG
E07000197,2023,3515,150.8967842,TLG
E07000198,2023,1731,158.4657222,TLG
E07000199,2023,1849,33.10782683,TLG
E07000218,2023,3472,191.0680811,TLG
E07000219,2023,2431,62.94795139,TLG
E07000220,2023,3679,272.1383012,TLG
E07000221,2023,5869,137.9973168,TLG
E07000222,2023,7502,122.8635297,TLG
E07000234,2023,3447,93.25446777,TLG
E07000235,2023,1914,71.08052213,TLG
E07000236,2023,2257,49.13306919,TLG
E07000237,2023,3499,49.8536044,TLG
E07000238,2023,3387,174.6684734,TLG
E07000239,2023,1612,52.45961779,TLG
E08000025,2023,32684,669.0442174,TLG
E08000026,2023,10898,190.9484905,TLG
E08000027,2023,5649,153.4058011,TLG
E08000028,2023,6751,230.603156,TLG
E08000029,2023,9955,186.6125871,TLG
E08000030,2023,5091,166.0197437,TLG
E08000031,2023,5931,141.7763986,TLG
E06000031,2023,7341,157.3197362,TLH
E06000032,2023,6431,101.6042096,TLH
E06000033,2023,3142,57.77320266,TLH
E06000034,2023,5616,213.6361623,TLH
E06000055,2023,4713,174.1550059,TLH
E06000056,2023,6797,247.3840441,TLH
E07000008,2023,8189,114.0550885,TLH
E07000009,2023,2184,96.4919655,TLH
E07000010,2023,2095,113.8671645,TLH
E07000011,2023,5118,214.4487672,TLH
E07000012,2023,6521,207.3041235,TLH
E07000066,2023,6635,104.6159228,TLH
E07000067,2023,3912,98.04442362,TLH
E07000068,2023,3223,64.75065441,TLH
E07000069,2023,1178,27.49302714,TLH
E07000070,2023,6255,111.4616533,TLH
E07000071,2023,5366,102.1063335,TLH
E07000072,2023,4091,163.8347161,TLH
E07000073,2023,2473,65.01232323,TLH
E07000074,2023,1261,41.20406739,TLH
E07000075,2023,2049,29.14462384,TLH
E07000076,2023,2333,77.39914236,TLH
E07000077,2023,3092,129.067271,TLH
E07000095,2023,2356,41.46593437,TLH
E07000096,2023,5893,109.0066397,TLH
E07000098,2023,4809,97.93481688,TLH
E07000099,2023,4436,89.71240337,TLH
E07000102,2023,4844,90.65753631,TLH
E07000103,2023,4865,46.12869717,TLH
E07000143,2023,2947,123.2463758,TLH
E07000144,2023,4468,83.03840539,TLH
E07000145,2023,2118,44.25942934,TLH
E07000146,2023,3335,156.1631878,TLH
E07000147,2023,1734,76.1038569,TLH
E07000148,2023,4457,75.48021598,TLH
E07000149,2023,3435,112.2905548,TLH
E07000200,2023,2002,78.14641103,TLH
E07000202,2023,4867,52.92148806,TLH
E07000203,2023,2612,116.1677959,TLH
E07000240,2023,4777,129.3770613,TLH
E07000241,2023,6027,97.72802026,TLH
E07000242,2023,4962,86.96267762,TLH
E07000243,2023,2867,65.69079994,TLH
E07000244,2023,5951,181.5612518,TLH
E07000245,2023,5664,204.8365698,TLH
E09000001,2023,100284,212.0869247,TLI
E09000007,2023,36924,282.4587143,TLI
E09000012,2023,12397,107.3219143,TLI
E09000013,2023,12631,133.2390915,TLI
E09000014,2023,4405,98.66530762,TLI
E09000019,2023,24386,141.9098483,TLI
E09000020,2023,10526,179.7148104,TLI
E09000022,2023,14167,154.7908436,TLI
E09000023,2023,3801,80.76131642,TLI
E09000025,2023,7805,242.7290522,TLI
E09000028,2023,24193,198.7433257,TLI
E09000030,2023,41438,297.7329674,TLI
E09000032,2023,7912,128.898824,TLI
E09000033,2023,87656,527.2514987,TLI
E09000002,2023,3811,80.7783528,TLI
E09000003,2023,9799,147.5508351,TLI
E09000004,2023,6193,124.7929369,TLI
E09000005,2023,9308,148.5167479,TLI
E09000006,2023,7591,92.39683583,TLI
E09000008,2023,10834,124.6832279,TLI
E09000009,2023,8997,188.5576782,TLI
E09000010,2023,7832,158.4019653,TLI
E09000011,2023,5819,136.452709,TLI
E09000015,2023,5381,51.18286555,TLI
E09000016,2023,6671,123.4908077,TLI
E09000017,2023,12973,261.7430769,TLI
E09000018,2023,15520,152.9757704,TLI
E09000021,2023,4949,68.64878323,TLI
E09000024,2023,6009,82.31103144,TLI
E09000026,2023,5421,78.63993087,TLI
E09000027,2023,7103,68.58175769,TLI
E09000029,2023,4738,73.37102459,TLI
E09000031,2023,4722,87.1111728,TLI
E06000035,2023,6923,117.4762895,TLJ
E06000036,2023,5123,61.76303478,TLJ
E06000037,2023,8852,199.7525239,TLJ
E06000038,2023,10133,81.83447303,TLJ
E06000039,2023,10081,198.8373512,TLJ
E06000040,2023,7487,104.0506758,TLJ
E06000041,2023,9466,86.94886381,TLJ
E06000042,2023,15621,223.2915761,TLJ
E06000043,2023,10978,108.7560523,TLJ
E06000044,2023,7191,122.1164778,TLJ
E06000045,2023,8987,121.4992385,TLJ
E06000046,2023,2979,76.71183197,TLJ
E06000060,2023,17657,360.6948497,TLJ
E07000061,2023,2137,38.42816467,TLJ
E07000062,2023,1733,31.75984561,TLJ
E07000063,2023,2190,44.06144404,TLJ
E07000064,2023,1528,70.63456576,TLJ
E07000065,2023,2987,76.1198939,TLJ
E07000084,2023,7310,132.0595786,TLJ
E07000085,2023,2791,71.93621752,TLJ
E07000086,2023,4762,73.30725055,TLJ
E07000087,2023,3402,58.79117555,TLJ
E07000088,2023,1251,24.76227525,TLJ
E07000089,2023,3364,64.77195166,TLJ
E07000090,2023,2588,46.63135392,TLJ
E07000091,2023,5258,1140.462593,TLJ
E07000092,2023,7286,52.80569941,TLJ
E07000093,2023,3950,110.4153633,TLJ
E07000094,2023,5706,120.5935619,TLJ
E07000105,2023,3618,94.17551921,TLJ
E07000106,2023,4005,80.02451926,TLJ
E07000107,2023,3998,107.2434307,TLJ
E07000108,2023,3012,75.68188965,TLJ
E07000109,2023,2040,68.24353704,TLJ
E07000110,2023,5106,124.996506,TLJ
E07000111,2023,4693,112.325604,TLJ
E07000112,2023,2528,65.04711787,TLJ
E07000113,2023,3342,153.0864524,TLJ
E07000114,2023,2367,91.41672859,TLJ
E07000115,2023,4993,113.9839,TLJ
E07000116,2023,3777,60.85170167,TLJ
E07000177,2023,5603,197.5281914,TLJ
E07000178,2023,7877,136.0683305,TLJ
E07000179,2023,4672,121.9375846,TLJ
E07000180,2023,5376,130.6366762,TLJ
E07000181,2023,3424,79.83086068,TLJ
E07000207,2023,7027,75.11244906,TLJ
E07000208,2023,1923,21.4917938,TLJ
E07000209,2023,6148,105.3829372,TLJ
E07000210,2023,4981,74.13077887,TLJ
E07000211,2023,6774,90.70029294,TLJ
E07000212,2023,6945,88.99919088,TLJ
E07000213,2023,3930,54.48068813,TLJ
E07000214,2023,3653,66.57913467,TLJ
E07000215,2023,2220,76.57823267,TLJ
E07000216,2023,3700,59.91060572,TLJ
E07000217,2023,3035,57.79719461,TLJ
E07000223,2023,1244,29.48990796,TLJ
E07000224,2023,2866,65.38064279,TLJ
E07000225,2023,3839,97.0015232,TLJ
E07000226,2023,5669,95.98353689,TLJ
E07000227,2023,4024,81.1222187,TLJ
E07000228,2023,3948,86.87581691,TLJ
E07000229,2023,4407,36.87931103,TLJ
E06000022,2023,5145,81.77590588,TLK
E06000023,2023,19314,231.2163872,TLK
E06000024,2023,5306,201.2319133,TLK
E06000025,2023,15544,255.3406863,TLK
E06000026,2023,6687,125.5821805,TLK
E06000027,2023,2319,52.89461665,TLK
E06000030,2023,11599,142.9473002,TLK
E06000052,2023,13246,386.8842681,TLK
E06000053,2023,62,1.484224007,TLK
E06000054,2023,14156,418.703375,TLK
E06000058,2023,12442,165.4342527,TLK
E06000059,2023,9272,246.167776,TLK
E06000066,2023,14218,471.665275,TLK
E07000040,2023,3571,91.02333307,TLK
E07000041,2023,6216,76.99905719,TLK
E07000042,2023,1640,90.45609773,TLK
E07000043,2023,2712,71.1365093,TLK
E07000044,2023,2427,76.09564916,TLK
E07000045,2023,2783,90.21811892,TLK
E07000046,2023,1212,40.82639029,TLK
E07000047,2023,901,56.68858075,TLK
E07000078,2023,4153,54.67619373,TLK
E07000079,2023,4074,89.63572615,TLK
E07000080,2023,1779,77.84250631,TLK
E07000081,2023,3583,75.9486132,TLK
E07000082,2023,2936,117.5755943,TLK
E07000083,2023,3759,114.3554134,TLK
W06000001,2023,1340,45.10345563,TLL
W06000002,2023,2600,94.17398774,TLL
W06000003,2023,2022,65.44476604,TLL
W06000004,2023,2187,63.97483416,TLL
W06000005,2023,5188,298.2593324,TLL
W06000006,2023,4086,290.5275703,TLL
W06000008,2023,1576,73.85773086,TLL
W06000009,2023,2892,895.657351,TLL
W06000010,2023,3773,174.1413666,TLL
W06000011,2023,5900,156.6582981,TLL
W06000012,2023,2597,496.8150263,TLL
W06000013,2023,3408,136.2139319,TLL
W06000014,2023,2199,120.2235926,TLL
W06000015,2023,14040,256.6580844,TLL
W06000016,2023,4579,140.572295,TLL
W06000018,2023,3185,95.96733272,TLL
W06000019,2023,1111,47.08514057,TLL
W06000020,2023,1819,63.78092345,TLL
W06000021,2023,2298,100.90009,TLL
W06000022,2023,4437,185.2920997,TLL
W06000023,2023,2570,121.6402837,TLL
W06000024,2023,1135,40.12936571,TLL
S12000005,2023,1135,85.80442697,TLM
S12000006,2023,3846,238.7381323,TLM
S12000008,2023,2176,91.8912342,TLM
S12000010,2023,2133,138.2723217,TLM
S12000011,2023,1297,35.75765053,TLM
S12000013,2023,596,17.57552746,TLM
S12000014,2023,4109,942.7301372,TLM
S12000017,2023,7019,332.5346187,TLM
S12000018,2023,1165,46.61351459,TLM
S12000019,2023,1848,53.75379369,TLM
S12000020,2023,2675,192.8282822,TLM
S12000021,2023,2793,250.2161942,TLM
S12000023,2023,652,16.47954015,TLM
S12000026,2023,2618,119.2700816,TLM
S12000027,2023,797,21.34313054,TLM
S12000028,2023,2673,116.4860328,TLM
S12000029,2023,7543,236.2482466,TLM
S12000030,2023,2892,191.311853,TLM
S12000033,2023,10258,181.5026918,TLM
S12000034,2023,6740,242.0757423,TLM
S12000035,2023,2379,71.49539617,TLM
S12000036,2023,31451,365.4597137,TLM
S12000038,2023,4836,135.5217444,TLM
S12000039,2023,2258,52.88191258,TLM
S12000040,2023,5822,170.4162165,TLM
S12000041,2023,2352,114.6050146,TLM
S12000042,2023,3975,99.21420612,TLM
S12000045,2023,1582,39.8721869,TLM
S12000047,2023,8168,620.6628476,TLM
S12000048,2023,4278,176.3660925,TLM
S12000049,2023,26804,431.2034766,TLM
S12000050,2023,9507,277.483375,TLM
E06000001,2022,1457,125.198163,TLC
E06000002,2022,3526,79.89057038,TLC
E06000003,2022,2051,164.1455223,TLC
E06000004,2022,5941,214.0648963,TLC
E06000005,2022,2733,89.02567194,TLC
E06000047,2022,10569,366.8171273,TLC
E06000057,2022,6089,348.604431,TLC
E08000021,2022,10933,199.5155164,TLC
E08000022,2022,5239,126.955156,TLC
E08000023,2022,2061,59.38139257,TLC
E08000024,2022,7115,187.0905866,TLC
E08000037,2022,4649,162.3734575,TLC
E06000006,2022,4670,141.3945183,TLD
E06000007,2022,9364,257.8082599,TLD
E06000008,2022,3852,102.7489872,TLD
E06000009,2022,3147,75.62571662,TLD
E06000049,2022,15524,421.2554199,TLD
E06000050,2022,12894,1066.041135,TLD
E06000063,2022,6700,496.7953512,TLD
E06000064,2022,7036,368.4613781,TLD
E07000117,2022,2342,66.01826684,TLD
E07000118,2022,2516,95.57174125,TLD
E07000119,2022,3033,58.04844894,TLD
E07000120,2022,1594,68.92793324,TLD
E07000121,2022,3305,123.691085,TLD
E07000122,2022,1794,55.37336739,TLD
E07000123,2022,5091,114.0996465,TLD
E07000124,2022,2119,124.0534537,TLD
E07000125,2022,1164,58.14355447,TLD
E07000126,2022,4457,90.19235223,TLD
E07000127,2022,3228,138.475683,TLD
E07000128,2022,1944,101.421838,TLD
E08000001,2022,6575,165.4288497,TLD
E08000002,2022,3698,121.8932679,TLD
E08000003,2022,32274,382.1866811,TLD
E08000004,2022,4513,123.4676232,TLD
E08000005,2022,4289,162.6194396,TLD
E08000006,2022,10225,193.9054122,TLD
E08000007,2022,8458,156.8206892,TLD
E08000008,2022,3728,131.4224823,TLD
E08000009,2022,11184,281.0142992,TLD
E08000010,2022,6154,199.0482129,TLD
E08000011,2022,4163,131.2905362,TLD
E08000012,2022,16846,290.5703147,TLD
E08000013,2022,2995,222.4073711,TLD
E08000014,2022,4991,184.0757017,TLD
E08000015,2022,5979,163.3974694,TLD
E06000010,2022,6713,208.9034088,TLE
E06000011,2022,8621,435.7108493,TLE
E06000012,2022,3851,209.690141,TLE
E06000013,2022,5820,1612.889099,TLE
E06000014,2022,7705,125.6167554,TLE
E06000065,2022,18057,844.5831063,TLE
E08000016,2022,4687,231.0818909,TLE
E08000017,2022,6713,347.8316297,TLE
E08000018,2022,5331,253.0807953,TLE
E08000019,2022,15727,355.8426847,TLE
E08000032,2022,11129,321.6328515,TLE
E08000033,2022,5378,153.8752802,TLE
E08000034,2022,8522,301.0045391,TLE
E08000035,2022,33073,622.6877284,TLE
E08000036,2022,9355,383.101714,TLE
E06000015,2022,8462,191.784661,TLF
E06000016,2022,9506,244.511703,TLF
E06000017,2022,1006,143.1911869,TLF
E06000018,2022,11714,198.123753,TLF
E06000061,2022,8175,336.9838292,TLF
E06000062,2022,14634,435.8760642,TLF
E07000032,2022,3119,130.0313975,TLF
E07000033,2022,2365,189.7889535,TLF
E07000034,2022,2973,79.67737783,TLF
E07000035,2022,1823,106.0963376,TLF
E07000036,2022,1941,86.65121054,TLF
E07000037,2022,1760,370.4305081,TLF
E07000038,2022,1745,86.51611481,TLF
E07000039,2022,2855,121.4359712,TLF
E07000129,2022,4300,100.0440896,TLF
E07000130,2022,4218,139.1275222,TLF
E07000131,2022,2467,103.9813402,TLF
E07000132,2022,2776,104.025863,TLF
E07000133,2022,1416,54.19356364,TLF
E07000134,2022,4399,212.7344882,TLF
E07000135,2022,886,21.39373615,TLF
E07000136,2022,1518,54.34014771,TLF
E07000137,2022,2661,118.4492384,TLF
E07000138,2022,2899,62.20695714,TLF
E07000139,2022,3093,100.5235862,TLF
E07000140,2022,2344,91.9582941,TLF
E07000141,2022,3109,139.7768275,TLF
E07000142,2022,1918,86.84829028,TLF
E07000170,2022,2986,104.5203285,TLF
E07000171,2022,2678,154.3125982,TLF
E07000172,2022,2479,104.9447408,TLF
E07000173,2022,1785,66.79719855,TLF
E07000174,2022,1937,61.22654893,TLF
E07000175,2022,2912,186.4989469,TLF
E07000176,2022,3395,115.5005277,TLF
E06000019,2022,4532,191.9929118,TLG
E06000020,2022,5575,159.6273658,TLG
E06000021,2022,6349,249.2658055,TLG
E06000051,2022,7419,289.7726466,TLG
E07000192,2022,2276,53.29933078,TLG
E07000193,2022,4096,141.5099828,TLG
E07000194,2022,2900,99.20720304,TLG
E07000195,2022,2522,144.4554308,TLG
E07000196,2022,2141,149.8419025,TLG
E07000197,2022,3572,151.6926136,TLG
E07000198,2022,1729,160.8906502,TLG
E07000199,2022,1978,35.1953487,TLG
E07000218,2022,3360,200.1817568,TLG
E07000219,2022,2434,63.98811873,TLG
E07000220,2022,3504,295.7649663,TLG
E07000221,2022,5360,141.8813866,TLG
E07000222,2022,7057,125.5538217,TLG
E07000234,2022,3462,94.77135348,TLG
E07000235,2022,1846,72.85120857,TLG
E07000236,2022,2200,57.91282132,TLG
E07000237,2022,3521,50.28784404,TLG
E07000238,2022,3361,181.3741694,TLG
E07000239,2022,1652,55.18296075,TLG
E08000025,2022,31839,687.4668204,TLG
E08000026,2022,10807,197.8816847,TLG
E08000027,2022,5867,161.8784734,TLG
E08000028,2022,6720,246.5146969,TLG
E08000029,2022,9833,190.7987799,TLG
E08000030,2022,5073,169.5268695,TLG
E08000031,2022,5977,146.3805807,TLG
E06000031,2022,7098,171.560113,TLH
E06000032,2022,6150,94.65095216,TLH
E06000033,2022,3163,61.18840465,TLH
E06000034,2022,5490,220.8180867,TLH
E06000055,2022,4807,168.6975161,TLH
E06000056,2022,6592,251.3630499,TLH
E07000008,2022,7885,114.4766094,TLH
E07000009,2022,2095,96.03497661,TLH
E07000010,2022,2044,123.553966,TLH
E07000011,2022,5014,220.2433705,TLH
E07000012,2022,6560,208.5942668,TLH
E07000066,2022,7176,109.2522835,TLH
E07000067,2022,4020,104.560434,TLH
E07000068,2022,3368,67.99967593,TLH
E07000069,2022,1221,28.49313357,TLH
E07000070,2022,6300,118.2912245,TLH
E07000071,2022,5184,104.9132684,TLH
E07000072,2022,4266,153.3187007,TLH
E07000073,2022,2455,67.22105328,TLH
E07000074,2022,1299,45.07642182,TLH
E07000075,2022,1651,29.84312976,TLH
E07000076,2022,2248,81.5317775,TLH
E07000077,2022,2843,127.2721589,TLH
E07000095,2022,2378,43.1388052,TLH
E07000096,2022,5667,102.0669296,TLH
E07000098,2022,5071,101.5946976,TLH
E07000099,2022,4234,94.86910328,TLH
E07000102,2022,4615,92.51287834,TLH
E07000103,2022,5045,48.94238732,TLH
E07000143,2022,2871,119.6959878,TLH
E07000144,2022,4418,94.83908445,TLH
E07000145,2022,2128,45.22284996,TLH
E07000146,2022,3350,151.8151468,TLH
E07000147,2022,1724,77.76746552,TLH
E07000148,2022,4378,80.41091828,TLH
E07000149,2022,3326,116.5319725,TLH
E07000200,2022,1999,82.66284053,TLH
E07000202,2022,4561,53.3517949,TLH
E07000203,2022,2515,114.5299178,TLH
E07000240,2022,5014,133.7109701,TLH
E07000241,2022,6057,102.6789781,TLH
E07000242,2022,4530,89.18841743,TLH
E07000243,2022,2836,68.47120394,TLH
E07000244,2022,6106,186.450778,TLH
E07000245,2022,5856,284.6619126,TLH
E09000001,2022,97526,219.2612942,TLI
E09000007,2022,37779,288.2624376,TLI
E09000012,2022,11758,106.3348003,TLI
E09000013,2022,11775,135.5023025,TLI
E09000014,2022,4614,102.2556944,TLI
E09000019,2022,24774,147.0557025,TLI
E09000020,2022,11022,182.3578531,TLI
E09000022,2022,14958,156.2656327,TLI
E09000023,2022,3927,82.11940701,TLI
E09000025,2022,7790,246.3460895,TLI
E09000028,2022,23054,206.2448544,TLI
E09000030,2022,39453,304.8559999,TLI
E09000032,2022,7734,127.7695284,TLI
E09000033,2022,88452,541.4368127,TLI
E09000002,2022,3774,81.74783908,TLI
E09000003,2022,10097,149.1616693,TLI
E09000004,2022,6247,126.291844,TLI
E09000005,2022,9295,151.7938126,TLI
E09000006,2022,7734,94.96683727,TLI
E09000008,2022,10866,132.5274841,TLI
E09000009,2022,9515,193.3788276,TLI
E09000010,2022,8094,165.1935497,TLI
E09000011,2022,6075,133.8844917,TLI
E09000015,2022,5361,52.37934967,TLI
E09000016,2022,6873,126.8263692,TLI
E09000017,2022,12836,251.9703104,TLI
E09000018,2022,15391,154.193861,TLI
E09000021,2022,4885,70.77113973,TLI
E09000024,2022,5869,81.97804943,TLI
E09000026,2022,5421,82.17584305,TLI
E09000027,2022,7485,68.7212981,TLI
E09000029,2022,4621,74.90273213,TLI
E09000031,2022,4716,88.03099987,TLI
E06000035,2022,6760,131.9094488,TLJ
E06000036,2022,5223,64.33915978,TLJ
E06000037,2022,8357,202.4547434,TLJ
E06000038,2022,9757,85.62074518,TLJ
E06000039,2022,9922,185.0081058,TLJ
E06000040,2022,7933,106.2780538,TLJ
E06000041,2022,9260,90.90339485,TLJ
E06000042,2022,15817,228.2393653,TLJ
E06000043,2022,10919,111.4325475,TLJ
E06000044,2022,6962,129.060808,TLJ
E06000045,2022,9025,122.3697936,TLJ
E06000046,2022,2995,79.49406709,TLJ
E06000060,2022,17677,366.009513,TLJ
E07000061,2022,2170,40.10123574,TLJ
E07000062,2022,1702,31.23525286,TLJ
E07000063,2022,2166,44.50940243,TLJ
E07000064,2022,1535,78.0112218,TLJ
E07000065,2022,2971,77.26408522,TLJ
E07000084,2022,7673,141.9594537,TLJ
E07000085,2022,2897,72.68601035,TLJ
E07000086,2022,4747,78.03454684,TLJ
E07000087,2022,3496,59.24043846,TLJ
E07000088,2022,1192,26.28000453,TLJ
E07000089,2022,3384,66.27627789,TLJ
E07000090,2022,2646,47.69481088,TLJ
E07000091,2022,5331,1190.960925,TLJ
E07000092,2022,6810,54.42870213,TLJ
E07000093,2022,3934,116.9986048,TLJ
E07000094,2022,5749,122.6770821,TLJ
E07000105,2022,3489,96.66624727,TLJ
E07000106,2022,3885,81.30796101,TLJ
E07000107,2022,3916,111.3802812,TLJ
E07000108,2022,3070,78.62203483,TLJ
E07000109,2022,2112,69.43668015,TLJ
E07000110,2022,5151,123.6044329,TLJ
E07000111,2022,4451,114.0198259,TLJ
E07000112,2022,2498,64.85660645,TLJ
E07000113,2022,3348,151.4046065,TLJ
E07000114,2022,2411,93.93130138,TLJ
E07000115,2022,5211,116.3247909,TLJ
E07000116,2022,3816,62.33254543,TLJ
E07000177,2022,5549,216.4786472,TLJ
E07000178,2022,8372,140.4252605,TLJ
E07000179,2022,4822,123.0187213,TLJ
E07000180,2022,5554,132.7902622,TLJ
E07000181,2022,3372,81.81294164,TLJ
E07000207,2022,6683,76.690669,TLJ
E07000208,2022,1880,22.45521678,TLJ
E07000209,2022,6323,104.4253099,TLJ
E07000210,2022,4629,82.67581847,TLJ
E07000211,2022,6838,92.32654202,TLJ
E07000212,2022,7285,91.45724414,TLJ
E07000213,2022,4115,55.94644138,TLJ
E07000214,2022,3873,67.2516122,TLJ
E07000215,2022,2116,78.32620948,TLJ
E07000216,2022,3842,60.94964568,TLJ
E07000217,2022,3116,58.32801345,TLJ
E07000223,2022,1256,30.87557676,TLJ
E07000224,2022,2767,63.48523879,TLJ
E07000225,2022,3784,101.7574342,TLJ
E07000226,2022,5523,96.51320564,TLJ
E07000227,2022,3722,87.55399546,TLJ
E07000228,2022,3897,86.07548135,TLJ
E07000229,2022,4457,37.31640606,TLJ
E06000022,2022,5075,86.42246799,TLK
E06000023,2022,18883,243.5051616,TLK
E06000024,2022,5155,171.3246722,TLK
E06000025,2022,14834,261.3958045,TLK
E06000026,2022,6748,130.3584683,TLK
E06000027,2022,2341,55.91106077,TLK
E06000030,2022,11888,144.0684747,TLK
E06000052,2022,13457,396.5439829,TLK
E06000053,2022,75,1.574274095,TLK
E06000054,2022,14175,426.5341038,TLK
E06000058,2022,12339,171.2082361,TLK
E06000059,2022,9537,262.9819459,TLK
E06000066,2022,13871,493.8571838,TLK
E07000040,2022,3531,86.7278928,TLK
E07000041,2022,6195,81.03782217,TLK
E07000042,2022,1673,85.35687698,TLK
E07000043,2022,2821,77.97118991,TLK
E07000044,2022,2444,80.99993715,TLK
E07000045,2022,2838,92.52794014,TLK
E07000046,2022,1224,41.33498593,TLK
E07000047,2022,893,58.34438487,TLK
E07000078,2022,4063,57.68984019,TLK
E07000079,2022,4106,90.38444253,TLK
E07000080,2022,2067,80.91452829,TLK
E07000081,2022,3498,75.74983119,TLK
E07000082,2022,3135,119.1693412,TLK
E07000083,2022,3758,117.0604863,TLK
W06000001,2022,1378,48.30348068,TLL
W06000002,2022,2616,93.82276192,TLL
W06000003,2022,1938,66.3985326,TLL
W06000004,2022,2207,64.85148976,TLL
W06000005,2022,5013,329.5019887,TLL
W06000006,2022,3939,277.3810866,TLL
W06000008,2022,1555,75.62452166,TLL
W06000009,2022,2967,923.2454618,TLL
W06000010,2022,3875,162.499701,TLL
W06000011,2022,5904,159.5152283,TLL
W06000012,2022,2672,555.3056854,TLL
W06000013,2022,3516,142.5301319,TLL
W06000014,2022,2192,126.9343496,TLL
W06000015,2022,14083,263.4182258,TLL
W06000016,2022,4697,149.117136,TLL
W06000018,2022,3231,101.384473,TLL
